repair_batch,repair_batch_index,collector,sample_id,main_relative_path,primary_error,result,changed,unresolved_reason,before_event_start,before_event_end,after_event_start,after_event_end,selected_candidate_time,visual_contact_time,audio_visual_offset,before_duration,after_duration,recut_status,source_clip_start_before,source_clip_start_after,source_clip_end_after,before_trajectory,after_trajectory,trajectory_changed,qwen_proposed_trajectory,trajectory_change_suppressed,qwen_binding_status,qwen_confidence,qwen_model,contact_gate_status,contact_gate_decision,contact_gate_contact_visible,contact_gate_live_pitch_and_swing_visible,contact_gate_candidate_sound_is_bat_contact,contact_gate_replay_or_slow_motion,contact_gate_confidence,contact_gate_model,contact_gate_visual_evidence,contact_gate_audio_evidence,contact_gate_failure_reason,before_video_sha256,before_audio_sha256,after_video_sha256,after_audio_sha256,apply_mode
1,77,Codex_Workstation,F_0117,dataset/fly_ball/Codex_Workstation/F_0117,clip_too_short,recut_and_retime,yes,,1.840,1.940,1.825,1.925,1.875,1.945,0.070,7.014,13.895,recut_complete,0.000,0.000,13.895,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen completing a full swing and making contact with the ball, which is visible as it leaves the bat.","A sharp, distinct crack of a bat hitting a baseball is audible at around 0.7 seconds, consistent with live play audio.",,2f7b73d6d9f3da8d63e3813f3fda0654dcdd020847b63e502dfa1d217ac6f1ac,14ecf5c165710128cb24699b75fca40b4b3aa02e8db15fb472e87698bd7ab75a,2f7b73d6d9f3da8d63e3813f3fda0654dcdd020847b63e502dfa1d217ac6f1ac,14ecf5c165710128cb24699b75fca40b4b3aa02e8db15fb472e87698bd7ab75a,applied
1,78,Codex_Workstation,F_0120,dataset/fly_ball/Codex_Workstation/F_0120,clip_too_short,recut_and_retime,yes,,3.860,3.960,1.955,2.055,2.005,2.005,0.000,7.006,14.000,recut_complete,0.040,1.935,15.935,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, a batter in a white uniform is seen completing a swing at home plate. The bat makes contact with the ball, which immediately flies towards the right field stands.","A sharp, distinct 'crack' sound of a bat hitting a baseball is audible, synchronized with the visual impact.",,9e396e02d20e2bb0942dd53909b161a7e43bc32ce243d4654b81a1a62512a39e,88689bebdf9ec244e0f8ecb30d1fea5dc444b794abe217e5962f34be8b84cdb2,9e396e02d20e2bb0942dd53909b161a7e43bc32ce243d4654b81a1a62512a39e,88689bebdf9ec244e0f8ecb30d1fea5dc444b794abe217e5962f34be8b84cdb2,applied
1,79,Codex_Workstation,F_0121,dataset/fly_ball/Codex_Workstation/F_0121,clip_too_short,recut_and_retime,yes,,1.380,1.480,1.385,1.485,1.435,1.435,0.000,7.007,13.435,recut_complete,0.000,0.000,13.435,pop_fly,pop_fly,no,pop_fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.0s the pitcher releases the ball; at approximately 0.6-0.8s the batter swings and makes contact with the ball, which is seen leaving the bat immediately after contact.","A sharp, distinct 'crack' sound consistent with a bat hitting a baseball occurs at approximately 0.7 seconds into the clip.",,22776eca3dbd60ceefc637abe37d596edd5a444f596152ffbe5840e28182b013,b779139659635d32080c2afa877fa0e56331d00606dda57de04aa541e57710bf,22776eca3dbd60ceefc637abe37d596edd5a444f596152ffbe5840e28182b013,b779139659635d32080c2afa877fa0e56331d00606dda57de04aa541e57710bf,applied
1,80,Codex_Workstation,F_0123,dataset/fly_ball/Codex_Workstation/F_0123,clip_too_short,recut_and_retime,yes,,0.730,0.830,0.755,0.855,0.805,0.825,0.020,7.014,8.158,recut_partial_context,0.000,0.000,8.158,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter in the grey uniform is shown making contact with the baseball. The bat connects squarely with the ball, and the batter completes his swing motion immediately after contact.","A sharp, distinct 'crack' sound characteristic of a wooden bat hitting a baseball is heard precisely at the moment of visual contact.",,ddaef2007950b31112769f9a5b33299eb0486b72d0c37a724251cec0c08d8f3b,581ddf6de7128ad216f6e4ddf4babb355bddf344e6586e03d16625d555b960a6,ddaef2007950b31112769f9a5b33299eb0486b72d0c37a724251cec0c08d8f3b,581ddf6de7128ad216f6e4ddf4babb355bddf344e6586e03d16625d555b960a6,applied
1,81,Codex_Workstation,F_0124,dataset/fly_ball/Codex_Workstation/F_0124,clip_too_short,recut_and_retime,yes,,2.670,2.770,1.945,2.045,1.995,1.995,0.000,7.014,14.000,recut_complete,0.000,0.735,14.735,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (wearing a white uniform with number 96) completes his swing and makes clear contact with the pitched baseball, sending it flying toward the outfield.","A sharp, distinct crack of a wooden bat striking a baseball is heard at the moment of contact.",,775990b0b743b7dacf5aa49c37abd38585b99726ef8a8df27392eab26ca0a237,33f99205dd64e7946988c311e6e28675c190e3820fe537a8704381df9e68ce33,775990b0b743b7dacf5aa49c37abd38585b99726ef8a8df27392eab26ca0a237,33f99205dd64e7946988c311e6e28675c190e3820fe537a8704381df9e68ce33,applied
1,82,Codex_Workstation,F_0125,dataset/fly_ball/Codex_Workstation/F_0125,clip_too_short,unchanged_unresolved,no,no_candidate_selected,2.980,3.080,,,,,,7.000,7.000,recut_partial_context,0.549,,,line_drive,,no,,no,no_candidate_selected,0.0,qwen-omni-turbo-2025-03-26,,,,,,,,,,,,000022799cec96395962c6bd2125290a0a64fa6b353a296b295b10b59950968b,f3c1298c2dfbdba16f6399e9f01941c39279cc139e3b35d60db4c6d7c98485ed,,,applied
1,83,Codex_Workstation,F_0127,dataset/fly_ball/Codex_Workstation/F_0127,clip_too_short,recut_and_retime,yes,,1.320,1.420,1.315,1.415,1.365,1.385,0.020,7.014,13.385,recut_complete,0.000,0.000,13.385,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen in a live pitch sequence swinging at an incoming baseball and making clear contact with the ball, resulting in the bat bending slightly upon impact.","A distinct, sharp crack of a wooden bat hitting a baseball is audible at the moment of visual contact, consistent with a live swing sound.",,914e93755a3b7e30c381ac0a2045d1278c2d848a41268c1257508cccf025066b,fd150c0851f3d4fbd2d0ad5530de7beb18531329412bdc62666e57a99fd16788,914e93755a3b7e30c381ac0a2045d1278c2d848a41268c1257508cccf025066b,fd150c0851f3d4fbd2d0ad5530de7beb18531329412bdc62666e57a99fd16788,applied
1,84,Codex_Workstation,F_0129,dataset/fly_ball/Codex_Workstation/F_0129,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.800,0.950,,,0.555,0.565,0.010,7.014,7.014,recut_partial_context,0.000,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.0,qwen3.5-omni-flash-2026-03-15,"The clip shows a pitcher delivering a pitch and the batter swinging, but the video ends before contact is made or visible.","The audio contains only the announcer saying 'One two' (count) and crowd noise, with no bat-ball crack sound.",No bat-ball contact is visible or audible in the excerpt.,c7bbcd0cce495baf745837f4b929b085eeaec53874f7503e3eb69c301ee547a7,9c59082af0ef646d8520b1ebdfac21b571e49d1aa1664c31913614f8d97f5b8c,,,applied
1,85,Codex_Workstation,F_0130,dataset/fly_ball/Codex_Workstation/F_0130,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,2.950,3.050,,,2.005,2.005,0.000,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a pitcher on the mound throwing a pitch towards home plate. The batter is visible in the box and begins his swing as the ball approaches. However, the clip cuts off before the bat makes contact with the ball or any follow-through is completed.",The audio contains commentary ('Ozzie to right field') but no distinct sound of a bat hitting a baseball.,"Visual evidence does not show the moment of contact between the bat and the ball; the clip ends before contact occurs. Consequently, there is no corresponding bat-ball crack sound.",b54dcb22438e7f381121d609474fca6c79400dc8002d24a52fa269e750fe52c5,0c1b964df5cbd78ac14e904efe8fd64174f78a87547eba2adc5096d9c91366f0,,,applied
1,86,Codex_Workstation,F_0131,dataset/fly_ball/Codex_Workstation/F_0131,contact_timestamp_wrong,recut_and_retime,yes,,1.040,1.150,2.385,2.485,2.435,2.435,0.000,7.007,14.000,recut_complete,1.460,1.035,15.035,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter (wearing a blue jersey with number 16) is shown in the middle of his swing as the ball makes contact with the bat. The bat is extended forward at the point of impact.","A distinct, sharp 'crack' sound consistent with a baseball bat hitting a ball occurs at approximately 0.7 seconds into the clip.",,d05da61c19c29b255e5cafa52356c08588e06eac77ef9ac190098344aa713f95,9a2308e169808496e9451227740690d7b27c65faadb4197ff4de095817137d2d,d05da61c19c29b255e5cafa52356c08588e06eac77ef9ac190098344aa713f95,9a2308e169808496e9451227740690d7b27c65faadb4197ff4de095817137d2d,applied
1,87,Codex_Workstation,F_0132,dataset/fly_ball/Codex_Workstation/F_0132,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.950,2.150,,,1.995,1.995,0.000,7.007,7.007,recut_complete,5.700,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The batter swings at the pitch and makes contact with the ball, but the clip cuts off before the ball is hit or any bat-ball sound occurs.",A commentator says 'for two and a half games.' There is no audible bat crack.,Visual contact occurs but the audio candidate does not match (no bat crack); audio is commentary.,059f5c29559940eeede9993874fa930db8722d091d01b7c9090ecf6b8df7c57d,83dbd75633ad864d5f3b24a943c11dbca52754ae0b9333f72df681db8e6f5745,,,applied
1,88,Codex_Workstation,F_0133,dataset/fly_ball/Codex_Workstation/F_0133,contact_timestamp_wrong,recut_and_retime,yes,,1.950,2.050,1.825,1.925,1.875,1.920,0.045,7.014,13.895,recut_complete,0.000,0.000,13.895,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter (wearing a grey uniform with number 23) is in the middle of a full swing, making contact with the ball which is just leaving the bat barrel. The catcher and umpire are visible behind the plate.","A sharp, distinct crack of a baseball bat hitting a ball is heard precisely at the 0.7s mark, consistent with live play audio.",,df4a0f017cdbeb74a6f8b539350e590be0e972f03b92cfc7b553381ccf4c368e,7882921fe8341ec387f0d9d0ac7a9ae4ef00eaecae2c1d6a9fe1664aade32e93,df4a0f017cdbeb74a6f8b539350e590be0e972f03b92cfc7b553381ccf4c368e,7882921fe8341ec387f0d9d0ac7a9ae4ef00eaecae2c1d6a9fe1664aade32e93,applied
1,89,Codex_Workstation,F_0134,dataset/fly_ball/Codex_Workstation/F_0134,clip_too_short,unchanged_unresolved,no,contact_gate_reject,0.080,0.180,,,2.005,2.005,0.000,7.006,7.006,recut_complete,5.540,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows the ball already in flight over the outfield grass and a runner rounding third base. The batter is not visible at the plate during this segment.,The audio contains only stadium crowd noise and no bat-ball impact sound.,The visual excerpt captures the aftermath of the play (ball in outfield) rather than the live pitch and swing/contact. The batter is out of frame.,c33fc3f1466ed4efaadf74151d3c050400ed5f8af2c715f68b3ccabb885d07c8,a8a0761d75cfb5936c906f9f62c47d6a411430ac9c47117fdab7d07c784696d0,,,applied
1,90,Codex_Workstation,F_0135,dataset/fly_ball/Codex_Workstation/F_0135,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.270,0.370,,,2.005,2.005,0.000,7.006,7.006,recut_partial_context,20.360,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.0,qwen3.5-omni-flash-2026-03-15,"The clip shows a batter swinging at a pitch and making contact with the ball, but the audio candidate provided is commentary ('...really a nice thing to see') rather than a bat-ball crack.",A male voice speaking commentary: 'It's really a nice thing to see.' No bat-ball impact sound is present in this specific audio segment.,"The visual action (bat-ball contact) occurs, but the provided audio candidate is speech/commentary, not the sound of bat-ball contact.",52f81dbc1e001b7b68070a92150a52ff7a438b6d305644567f55ddc8c36efe78,8f3ed3a339f91b3bf323effb72a435cebdbc45f3de3b915fba8087976f973eaf,,,applied
1,91,Codex_Workstation,F_0136,dataset/fly_ball/Codex_Workstation/F_0136,clip_too_short,unchanged_unresolved,no,contact_gate_reject,0.690,0.790,,,1.995,1.995,0.000,7.000,7.000,recut_complete,2.820,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a live pitch sequence where the batter swings at the ball (approx 00:01). However, the video cuts off immediately after the swing, before any visible contact between the bat and the ball can be observed.",The audio consists of an announcer saying 'Oh two' (referring to the count) followed by crowd noise. There is no audible sound of a bat cracking against a baseball.,No visual contact or corresponding bat-ball impact sound is present in the excerpt.,0a7d763279c8d631aac62301df5253f45c76912be5b63cec4d83d701aa33ab20,dff0dac7de09eb31adc08eb4a69bcf2a71a3b9171bedf9fd3e673309f0bf4468,,,applied
1,92,Codex_Workstation,F_0138,dataset/fly_ball/Codex_Workstation/F_0138,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.980,2.080,,,2.005,2.000,0.005,7.006,7.006,recut_complete,0.440,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows the pitcher releasing the ball and the batter beginning his swing. The video ends before the bat makes contact with the ball or any follow-through is completed.,A male voice provides broadcast commentary ('what you saw in spring training...'). There is no audible sound of a bat hitting a ball.,"Visual contact between the bat and ball does not occur within the provided excerpt, and there is no corresponding bat-crack audio.",d84d3bdd8d2e362a845fce2759079a75dca653461eeedd6104255fcbbc238e69,fc5b9e612ef4671230d81b5420da50bd1d4b42507a226f4f054ed2de01ae5e8d,,,applied
1,93,Codex_Workstation,F_0139,dataset/fly_ball/Codex_Workstation/F_0139,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.400,0.600,,,2.005,2.005,0.000,7.007,7.007,recut_complete,7.800,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,False,True,False,0.0,qwen3.5-omni-flash-2026-03-15,The video shows an outfielder running in the background towards a fly ball; no batter is visible at the plate during this sequence.,A crowd cheer and a commentator saying 'and see you later' are audible.,"The visual content does not show a batter swinging or making contact with the ball. The clip focuses on an outfielder tracking a fly ball, which contradicts the requirement for a live pitch and swing sequence involving a batter.",af5bf0ca66de5ec7219dc6df8273ec5538103977497bed3e4baeca4cbed3a1ef,f364673fe62cc262476e1ff07333b0479363f2b08a1c88e9455b7b10836e947e,,,applied
1,94,Codex_Workstation,F_0143,dataset/fly_ball/Codex_Workstation/F_0143,clip_too_short,recut_and_retime,yes,,1.800,2.000,1.785,1.885,1.835,1.845,0.010,7.014,13.845,recut_complete,0.000,0.000,13.845,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter swings and makes contact with the pitched ball. The bat connects with the ball, which is visible as it begins to move away from the plate immediately after impact.","A sharp, distinct crack of a baseball bat hitting a ball is audible at the moment of contact, consistent with a live pitch sequence.",,9e98fb36ca2d429f46ac4f4157f62fd40fd684e43a0e000c1860618d5c817880,bcd6d1a32b311c750e8ffaec2677fc058a58a270701f7651c4fc49e1eeba2c0e,9e98fb36ca2d429f46ac4f4157f62fd40fd684e43a0e000c1860618d5c817880,bcd6d1a32b311c750e8ffaec2677fc058a58a270701f7651c4fc49e1eeba2c0e,applied
1,95,Codex_Workstation,F_0144,dataset/fly_ball/Codex_Workstation/F_0144,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.350,0.550,,,1.625,1.645,0.020,7.006,7.006,recut_complete,0.020,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a pitcher throwing a baseball towards the batter. The batter swings at the pitch. However, the video cuts off before the ball makes contact with the bat or the swing is completed.","A male voice says 'That also brings up the question.' This sounds like broadcast commentary, not a bat-ball crack.","No bat-ball contact is visible in the clip as it ends prematurely. Additionally, the audio does not contain a bat-ball crack sound.",5ae70d6e80277363876b4ac5dc00c9f0ee8e7def80cc681b87235e20fb38fb1a,7330cb6feb06ff8230acb466c59e6e6cd6b000f710c48457dee9a836edd9e529,,,applied
1,96,Codex_Workstation,F_0146,dataset/fly_ball/Codex_Workstation/F_0146,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.100,0.250,,,1.125,1.125,0.000,7.006,7.006,not_required,1.820,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a pitcher throwing a pitch and the batter swinging, but the ball is already in flight or has been hit before the visible frames end; no contact between bat and ball is shown within this excerpt.",No bat-ball crack sound is present; the audio contains only commentary ('...into left center field') and crowd noise.,"The visual evidence does not show the moment of contact between the bat and the ball, and the audio lacks the characteristic bat-ball crack sound.",eca2bba4ff0b839ab3fbf16e43223a28fc88d4b38206b17beef68a0574eaaaf2,d52e101ab64eb68ee86f256f8f3367da46da29324cd639d92f6350999d374d2b,,,applied
1,97,Codex_Workstation,F_0147,dataset/fly_ball/Codex_Workstation/F_0147,clip_too_short,unchanged_unresolved,no,contact_gate_reject,0.050,0.150,,,1.995,1.995,0.000,7.006,7.006,recut_complete,10.780,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo-2025-03-26,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,"The clip shows a batter in the middle of a swing at a pitch. The ball appears to make contact with the bat and fly towards the right side of the frame, but the actual moment of impact is not clearly visible within the provided excerpt duration. The clip ends before the full follow-through or clear view of the ball being hit.","The audio contains commentary from a broadcast announcer saying 'Back. He went over two weeks.' This is clearly spoken dialogue, not a bat-ball crack sound.","The audio candidate is commentary, not a bat-ball crack. While a live pitch and swing are visible, the exact moment of contact is not clearly shown within the short excerpt, and the audio does not match the expected sound of bat contact.",040ef1057dd2b7d5f32af3f9fd06200a435c9f2a1705090bc04bc63dc125cac5,c2408e00e0c10e30c7115a87540aa88b47b8e77d372a3b92a78f562bddda77a3,,,applied
